PNR Number: 22517_20221101_1_2818_7				Train Number :22517				Date of Journey:2022-11-01
FltlHtcF                    				SL2422				7				SL
H                           				SL2422				8				SU
BxbUYkXBtnDrOH              				SL2422				9				LB




PNR Number: 22517_20221101_1_3433_7				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

PSlwgkKnyrnKLHC             				AC3433				7				UB
RPYtwXlQHFmkAL              				AC3433				8				SL
Ih                          				AC3433				9				SU
WIwfUrAsJLJdJ               				AC3433				10				LB




PNR Number: 22517_20221101_0_2576_19				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

YpMVDOCN                    				SL2576				19				SU
QIyjH                       				SL2576				20				LB
x                           				SL2576				21				MB
eVKknIrUsliHg               				SL2576				22				UB
XzSxYhmGcvDYOoe             				SL2576				23				LB
qEaxygPULa                  				SL2576				24				MB
ofH                         				SL2577				1				LB
osnElrBXKO                  				SL2577				2				MB
Qfzw                        				SL2577				3				UB
knpWxULijDL                 				SL2577				4				LB
vTBPZgWuvLCsu               				SL2577				5				MB
rkIkCUKK                    				SL2577				6				UB
QKeQEZpPIgCX                				SL2577				7				SL
V                           				SL2577				8				SU
vNgDbVq                     				SL2577				9				LB




PNR Number: 4652_20221101_1_3479_12				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

OdvbQcSDPjybiwi             				AC3479				12				UB
HroXLLrvfQlTaply            				AC3479				13				UB
ejqcVMcXRU                  				AC3479				14				SL
oPzou                       				AC3479				15				SU
QbYrhoFNpmLEu               				AC3479				16				LB
xhyeoRDyYME                 				AC3479				17				LB
jJeUsYdMxhFW                				AC3479				18				UB
jusFzSyEpmQXmM              				AC3480				1				UB
VnjIthZKq                   				AC3480				2				SL
HOWvCWcrQaJPXfai            				AC3480				3				SU
szLXOYyevqDGoXN             				AC3480				4				LB
aEoN                        				AC3480				5				LB
sBpDvFPs                    				AC3480				6				UB
L                           				AC3480				7				UB
LsNp                        				AC3480				8				SL
sdNqFnWxNc                  				AC3480				9				SU
KSszMdyLnZtcTB              				AC3480				10				LB
JnKsCwXIOjm                 				AC3480				11				LB
BRbexHsFLgQa                				AC3480				12				UB
yjWASDziDt                  				AC3480				13				UB
dzw                         				AC3480				14				SL
h                           				AC3480				15				SU
XLmyhFknaOb                 				AC3480				16				LB
SoHWVqKP                    				AC3480				17				LB
lEQh                        				AC3480				18				UB




PNR Number: 4652_20221101_1_3481_1				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

EoeGZAtdPrb                 				AC3481				1				UB
FWwIaaUxihYCADh             				AC3481				2				SL
GrInv                       				AC3481				3				SU
NFwIaedAlUQs                				AC3481				4				LB
xEJrfSLjHuobdQk             				AC3481				5				LB
Cvb                         				AC3481				6				UB
zOthgyMwNjfCqhO             				AC3481				7				UB
McZWNQ                      				AC3481				8				SL
o                           				AC3481				9				SU
ohff                        				AC3481				10				LB
FkHaeDtgfpMBPSIQ            				AC3481				11				LB
ww                          				AC3481				12				UB
FQrluldPPeNB                				AC3481				13				UB
JJ                          				AC3481				14				SL
oAxeZTWfVVrDdQ              				AC3481				15				SU
U                           				AC3481				16				LB
K                           				AC3481				17				LB
Hy                          				AC3481				18				UB
SIPxLqXmO                   				AC3482				1				UB
eDwhruxnIMxqjE              				AC3482				2				SL
uFq                         				AC3482				3				SU
wrEfytKEBjqtj               				AC3482				4				LB
iKLnWUYGMU                  				AC3482				5				LB
ARrNtss                     				AC3482				6				UB
PrtyUBuLHYU                 				AC3482				7				UB
KEHFQ                       				AC3482				8				SL




PNR Number: 22517_20221101_1_3445_15				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

YtlmXeN                     				AC3445				15				SU
QDrWmZhJX                   				AC3445				16				LB
lmmEiIEU                    				AC3445				17				LB
ZBQThZNiMkG                 				AC3445				18				UB
BKlyMsdmCGrcWW              				AC3446				1				UB
TncGfkomt                   				AC3446				2				SL
AszBoTQlFOnReYZG            				AC3446				3				SU
hS                          				AC3446				4				LB
IwctidMaDUw                 				AC3446				5				LB
dsvE                        				AC3446				6				UB
hvTp                        				AC3446				7				UB
AxSiCWe                     				AC3446				8				SL
NyM                         				AC3446				9				SU
lRa                         				AC3446				10				LB
ENp                         				AC3446				11				LB
GGdH                        				AC3446				12				UB
lmGUuYljG                   				AC3446				13				UB
V                           				AC3446				14				SL
eWjIblwrPw                  				AC3446				15				SU
TWWQmFMqI                   				AC3446				16				LB
EGZUdHLCrUtNVpnZ            				AC3446				17				LB
QojGJqKEcP                  				AC3446				18				UB
vXwMhr                      				AC3447				1				UB
KcXUFEOiWb                  				AC3447				2				SL
tSMiGfFJAD                  				AC3447				3				SU
NbOmjL                      				AC3447				4				LB
X                           				AC3447				5				LB
ShUMhb                      				AC3447				6				UB
hI                          				AC3447				7				UB
bwIQBd                      				AC3447				8				SL
isNtbiBTBfWJuyZk            				AC3447				9				SU
JEBonaTxLpOCwE              				AC3447				10				LB
fjUIytADMGheLY              				AC3447				11				LB
YYlJhWyIjgAsLWE             				AC3447				12				UB
AfglPucyIzmDPk              				AC3447				13				UB
bcC                         				AC3447				14				SL
CFtNKSNGZyytlPt             				AC3447				15				SU
EQQNHuiCqwEE                				AC3447				16				LB




PNR Number: 22517_20221101_1_3447_17				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

WHbIsgtco                   				AC3447				17				LB
VICSAsommTxBG               				AC3447				18				UB
kZqpDSlOgfTK                				AC3448				1				UB
yMvTfmxJerevExpQ            				AC3448				2				SL
xCQP                        				AC3448				3				SU
OW                          				AC3448				4				LB
xLcV                        				AC3448				5				LB
fR                          				AC3448				6				UB
vOjNFlzHvG                  				AC3448				7				UB
DBIomqTWFC                  				AC3448				8				SL
wvbBBVsVfhQVHJkV            				AC3448				9				SU
MJpdNFbsiUbNXE              				AC3448				10				LB
sJANT                       				AC3448				11				LB




PNR Number: 22517_20221101_1_3448_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

zjslgQBM                    				AC3448				12				UB
JnqOSKUEVABHrtZ             				AC3448				13				UB
SIRVLinYvhnnPF              				AC3448				14				SL
rCtEAJLpOSJbf               				AC3448				15				SU
YNsN                        				AC3448				16				LB
zoFkJHWnklmg                				AC3448				17				LB
yzocMQ                      				AC3448				18				UB
keBtzCxbfkLyw               				AC3449				1				UB
YOorOjp                     				AC3449				2				SL
c                           				AC3449				3				SU
ESLcZxwVtkrGJL              				AC3449				4				LB
YWCoHGheScbEJcZ             				AC3449				5				LB
YDecXnahO                   				AC3449				6				UB
ZaPDooWod                   				AC3449				7				UB
tvO                         				AC3449				8				SL
nKoXcESsjm                  				AC3449				9				SU
FK                          				AC3449				10				LB
ZwVeILaLTfIPZM              				AC3449				11				LB
wTdivitjShKiC               				AC3449				12				UB
qqvqdCuvHm                  				AC3449				13				UB
zv                          				AC3449				14				SL
cvkcaMlHlTbTeqo             				AC3449				15				SU
tb                          				AC3449				16				LB
t                           				AC3449				17				LB
fivxdCGpEDWOcae             				AC3449				18				UB
q                           				AC3450				1				UB
DPNHRJcILMKdM               				AC3450				2				SL
fPAVVisqNuqSAPVH            				AC3450				3				SU
feSr                        				AC3450				4				LB
h                           				AC3450				5				LB
QzmtQTN                     				AC3450				6				UB
iJLNbqyKTmZvm               				AC3450				7				UB
nNlZ                        				AC3450				8				SL
HICHam                      				AC3450				9				SU




PNR Number: 4652_20221101_1_3492_11				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

klaoJxA                     				AC3492				11				LB
QRQPKezWGlVVVpV             				AC3492				12				UB
odtYq                       				AC3492				13				UB
l                           				AC3492				14				SL
PxNrtVUbgHZnC               				AC3492				15				SU
UihOxXbqxEghUWG             				AC3492				16				LB
nuEsdKtdduI                 				AC3492				17				LB
j                           				AC3492				18				UB
sTLKmZDhfxTwqz              				AC3493				1				UB
zEFkKPhlyCRJXq              				AC3493				2				SL
KqkPLyuiPbhc                				AC3493				3				SU
RYcKrkiVZa                  				AC3493				4				LB
srXl                        				AC3493				5				LB
gnx                         				AC3493				6				UB
nhhYBTwiY                   				AC3493				7				UB
rfiY                        				AC3493				8				SL
Neu                         				AC3493				9				SU
RthVeZ                      				AC3493				10				LB
PwyUeHOpkgi                 				AC3493				11				LB
PuoX                        				AC3493				12				UB
UHbtFJczDsjGRT              				AC3493				13				UB
eDab                        				AC3493				14				SL
whuwzpuA                    				AC3493				15				SU
k                           				AC3493				16				LB
EGmmJXIbsiifD               				AC3493				17				LB
Yb                          				AC3493				18				UB
qwCMEUl                     				AC3494				1				UB
YV                          				AC3494				2				SL
ZkTOqHQvaG                  				AC3494				3				SU
YoW                         				AC3494				4				LB
UCNGovSZZEfIdm              				AC3494				5				LB
dPqOecbrEqmEZWB             				AC3494				6				UB
L                           				AC3494				7				UB
UJJSpyVj                    				AC3494				8				SL
AfMYhAf                     				AC3494				9				SU




PNR Number: 22517_20221101_0_2588_11				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

fyOrJAF                     				SL2588				11				UB
koHObIXWarlkR               				SL2588				12				LB
KlFGl                       				SL2588				13				MB
kLDL                        				SL2588				14				UB
eNUerZhiLxXyEA              				SL2588				15				LB
HBPZPiEdjuqdR               				SL2588				16				MB
stis                        				SL2588				17				UB
sUD                         				SL2588				18				SL
qZAgqgG                     				SL2588				19				SU
LqVsSNG                     				SL2588				20				LB
rduxe                       				SL2588				21				MB
kZuc                        				SL2588				22				UB
ixuiuuetlx                  				SL2588				23				LB
ZVw                         				SL2588				24				MB




PNR Number: 4652_20221101_1_3506_12				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

MWntmXWNTGFrQ               				AC3506				12				UB
aiHhndLfr                   				AC3506				13				UB
DVBEHWiRxLgszZZY            				AC3506				14				SL
l                           				AC3506				15				SU
iEUgAmkeA                   				AC3506				16				LB
opEXqAfRoxlB                				AC3506				17				LB
SECYQKvZaXNp                				AC3506				18				UB
QoharMWJIIYYYJ              				AC3507				1				UB
VeBtmASLQHDuulKj            				AC3507				2				SL
YqYeoGunQjTKtdN             				AC3507				3				SU
DP                          				AC3507				4				LB
fteZHMBUXAH                 				AC3507				5				LB
PKXtIAD                     				AC3507				6				UB
NMHQzMPSpHgRS               				AC3507				7				UB
CNyYKEtTjPvTT               				AC3507				8				SL
SnZ                         				AC3507				9				SU
HbEl                        				AC3507				10				LB
ictdZTvjSmzX                				AC3507				11				LB
Htb                         				AC3507				12				UB
Y                           				AC3507				13				UB
AHIjJk                      				AC3507				14				SL
eppLxjjTFEUN                				AC3507				15				SU
uwTvcRNCK                   				AC3507				16				LB
mFezx                       				AC3507				17				LB
fVNpPcNEqoclHT              				AC3507				18				UB




PNR Number: 4652_20221101_0_2467_20				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Fxov                        				SL2467				20				LB
kfkFaD                      				SL2467				21				MB
QdmwbAUCmg                  				SL2467				22				UB
EYJZVhrCAVaO                				SL2467				23				LB
PPovilxzKfzSDd              				SL2467				24				MB
FomadgQ                     				SL2468				1				LB
vXRWkjk                     				SL2468				2				MB
yqgnvAVFjLePKVKC            				SL2468				3				UB
rDTzEJmAzS                  				SL2468				4				LB
QqnQgwsIRNQRArf             				SL2468				5				MB
gfBaKvAgCvm                 				SL2468				6				UB
gCasdfkBaVR                 				SL2468				7				SL
FIjHfwlpKJltixGX            				SL2468				8				SU
LDEwgYL                     				SL2468				9				LB
SwALvU                      				SL2468				10				MB
XsSlFgmVRI                  				SL2468				11				UB
FLormGlDimmOquhf            				SL2468				12				LB
cOBHP                       				SL2468				13				MB
dqENscmzrKvce               				SL2468				14				UB
tabWMqObPxCDI               				SL2468				15				LB
aSYuSrH                     				SL2468				16				MB
SrgYyxHXJUfiU               				SL2468				17				UB
RspqFC                      				SL2468				18				SL
NE                          				SL2468				19				SU
fvWjqb                      				SL2468				20				LB
ReyVFVlAP                   				SL2468				21				MB
C                           				SL2468				22				UB




PNR Number: 22517_20221101_1_3504_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

UWLkJaa                     				AC3504				12				UB
yQdSORoqnrUk                				AC3504				13				UB
RsgZN                       				AC3504				14				SL
oaJDxfUjOFePBy              				AC3504				15				SU
M                           				AC3504				16				LB
TbstiBgEwTeh                				AC3504				17				LB
AA                          				AC3504				18				UB
J                           				AC3505				1				UB
ceougchrl                   				AC3505				2				SL
SUKFSxcccowVRacC            				AC3505				3				SU
LQPtInY                     				AC3505				4				LB
vClbadUsYZCSrNx             				AC3505				5				LB




PNR Number: 4652_20221101_0_2483_5				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Zazkw                       				SL2483				5				MB
SR                          				SL2483				6				UB
HVuEPVm                     				SL2483				7				SL
ngumGlqPxfZxI               				SL2483				8				SU
AJOFpKGTeKotoc              				SL2483				9				LB
z                           				SL2483				10				MB
AibJgZQXEqtPUZK             				SL2483				11				UB
l                           				SL2483				12				LB
YbzkIVFVpcc                 				SL2483				13				MB




PNR Number: 22517_20221101_0_2639_10				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

RrjSsQpDbxQc                				SL2639				10				MB
uACRgcTyoHP                 				SL2639				11				UB
CRDzehmRFKhOY               				SL2639				12				LB
bhPmNedRVWZl                				SL2639				13				MB
UhzLBAiy                    				SL2639				14				UB
KwFDorE                     				SL2639				15				LB
TLBQCAFM                    				SL2639				16				MB
ZEpNKp                      				SL2639				17				UB
GEP                         				SL2639				18				SL
EkLRdJpyD                   				SL2639				19				SU
tWML                        				SL2639				20				LB
LMvBenZqVveHwNwQ            				SL2639				21				MB
zXRqhvBaSGGTitb             				SL2639				22				UB
SFRz                        				SL2639				23				LB
SlTlfi                      				SL2639				24				MB
qaQ                         				SL2640				1				LB
LJNgRXXZlC                  				SL2640				2				MB
x                           				SL2640				3				UB
KUKfIc                      				SL2640				4				LB
tgENg                       				SL2640				5				MB
JGAZYcKKAkxIZLJ             				SL2640				6				UB
daKO                        				SL2640				7				SL
OMPX                        				SL2640				8				SU
Qhkiohd                     				SL2640				9				LB
lbvrpwsdEPcNzTT             				SL2640				10				MB
nkBpwx                      				SL2640				11				UB




PNR Number: 22517_20221101_0_2640_19				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

JLLITOeaZMXoyPeA            				SL2640				19				SU
kxNOzYxyg                   				SL2640				20				LB
dLB                         				SL2640				21				MB
y                           				SL2640				22				UB
jZvG                        				SL2640				23				LB
OiZAEUaszFq                 				SL2640				24				MB
GHbzoHiXQ                   				SL2641				1				LB
GOEDXEq                     				SL2641				2				MB
UCJHk                       				SL2641				3				UB
DCgZNOPmzjrKg               				SL2641				4				LB
KcmMJRhJID                  				SL2641				5				MB
YNLciqBOreEFiVv             				SL2641				6				UB
sEgqlM                      				SL2641				7				SL
Qpc                         				SL2641				8				SU
ltBfhBiwcHq                 				SL2641				9				LB
PDpyvGigiRUy                				SL2641				10				MB
sOnEjt                      				SL2641				11				UB
lYgCJiMSBniL                				SL2641				12				LB
JRXUp                       				SL2641				13				MB
PpUDN                       				SL2641				14				UB
k                           				SL2641				15				LB
lcPrpJmu                    				SL2641				16				MB
LkMMPQCpZcFKbu              				SL2641				17				UB
DuKNehkQwPrF                				SL2641				18				SL
AMGNMfnkKHnORbM             				SL2641				19				SU
TneeUTvr                    				SL2641				20				LB
rGJocaMlYwfRPtf             				SL2641				21				MB
q                           				SL2641				22				UB
CMKtq                       				SL2641				23				LB
sTbHzs                      				SL2641				24				MB
btZo                        				SL2642				1				LB
VxDocsZWjy                  				SL2642				2				MB
Vp                          				SL2642				3				UB




PNR Number: 22517_20221101_0_2668_19				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XQKYegDOMseKnX              				SL2668				19				SU
ijuGLQxdmcNdPA              				SL2668				20				LB
TCAqpT                      				SL2668				21				MB
fBppOdiSJjIr                				SL2668				22				UB
LuPikMPLp                   				SL2668				23				LB
wSOoTgoUo                   				SL2668				24				MB
zMEWbHhR                    				SL2669				1				LB
Bz                          				SL2669				2				MB
ukvggegjFL                  				SL2669				3				UB




PNR Number: 4652_20221101_1_3580_14				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

uiSVUBLQxctTGZkJ            				AC3580				14				SL
WMuvSACrknaokuqB            				AC3580				15				SU
LVRJnRuyWJntJi              				AC3580				16				LB
dHoCGzDbs                   				AC3580				17				LB
iLcxM                       				AC3580				18				UB
KymZ                        				AC3581				1				UB
SXn                         				AC3581				2				SL




PNR Number: 4652_20221101_0_2524_1				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

zTkoHogovEqTtZM             				SL2524				1				LB
wknl                        				SL2524				2				MB
OldO                        				SL2524				3				UB
qPccDHiXuUNNUkqj            				SL2524				4				LB
SBxXvUQPqSHnh               				SL2524				5				MB
OrG                         				SL2524				6				UB




PNR Number: 4652_20221101_1_3581_3				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

yrpuvr                      				AC3581				3				SU
OsP                         				AC3581				4				LB
jZRiiaudJxvS                				AC3581				5				LB
OqBLjIgtckT                 				AC3581				6				UB
laZuscQbbQrvMeY             				AC3581				7				UB
ACTgsZXHmcqlxON             				AC3581				8				SL
bpLGozG                     				AC3581				9				SU
zMaXsBearbMrMajt            				AC3581				10				LB
akVouCG                     				AC3581				11				LB
WSjVoZAiTRqDrupL            				AC3581				12				UB
ysJvUwbc                    				AC3581				13				UB
gGRTuFwaSoW                 				AC3581				14				SL
LB                          				AC3581				15				SU
eCLtyKOOtfq                 				AC3581				16				LB
sDViSubPSXiyEAur            				AC3581				17				LB
swu                         				AC3581				18				UB
eWcK                        				AC3582				1				UB
kHeYvfPTEZ                  				AC3582				2				SL




PNR Number: 22517_20221101_1_3562_9				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

aJdaqkKj                    				AC3562				9				SU
afnLlzsCHKtQy               				AC3562				10				LB
Bs                          				AC3562				11				LB
VNRCzELUoOuTgggJ            				AC3562				12				UB
aVxb                        				AC3562				13				UB
mb                          				AC3562				14				SL
pEh                         				AC3562				15				SU
xZscExRERNMXCbf             				AC3562				16				LB
KfzjYyAMeMLb                				AC3562				17				LB
ZiZnpbIcooNysn              				AC3562				18				UB
NIPWqzbfEN                  				AC3563				1				UB
hS                          				AC3563				2				SL
N                           				AC3563				3				SU
uGzEtbCpdzBZSCNF            				AC3563				4				LB
RSPCXeMuvxUt                				AC3563				5				LB
QsOjUghDT                   				AC3563				6				UB
VwvdZjZdbyHm                				AC3563				7				UB
qnPmrPeD                    				AC3563				8				SL
biimgDwvXkEy                				AC3563				9				SU




PNR Number: 4652_20221101_0_2529_17				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

HNZA                        				SL2529				17				UB
A                           				SL2529				18				SL
NsnjTEHpGHLqewXM            				SL2529				19				SU
XpHbuLAwDCLfjval            				SL2529				20				LB
VJAcjq                      				SL2529				21				MB
NhVIOGAvg                   				SL2529				22				UB
eNlgRiy                     				SL2529				23				LB
NnEWjgzgeWI                 				SL2529				24				MB
JWpAUtQzR                   				SL2530				1				LB
zpfWChVAPY                  				SL2530				2				MB
tYZxpVQ                     				SL2530				3				UB
jwgkfzkM                    				SL2530				4				LB
B                           				SL2530				5				MB




PNR Number: 22517_20221101_1_3564_13				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

wjVsEBEUcGI                 				AC3564				13				UB
RkJve                       				AC3564				14				SL
jPqWrBAwpWmWLzJ             				AC3564				15				SU
zZg                         				AC3564				16				LB
WxFIAYkWpcUiF               				AC3564				17				LB
ccs                         				AC3564				18				UB
gKFyyvlzSVAlL               				AC3565				1				UB
rYmWXPpXFpoUwL              				AC3565				2				SL
thafyUtGBCgNr               				AC3565				3				SU
dwcjzykWTK                  				AC3565				4				LB
pfWXW                       				AC3565				5				LB
Q                           				AC3565				6				UB
pImW                        				AC3565				7				UB
TQfoFDKCZAWh                				AC3565				8				SL
pTktjbpcFr                  				AC3565				9				SU
SAOHFfMSGbRc                				AC3565				10				LB
RHJMH                       				AC3565				11				LB
hIXJnC                      				AC3565				12				UB
WmVNnwlFEKSb                				AC3565				13				UB




PNR Number: 4652_20221101_0_2532_15				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Ns                          				SL2532				15				LB
uvqKih                      				SL2532				16				MB
UJCI                        				SL2532				17				UB
FNnjvfpyJhKktkZo            				SL2532				18				SL
gTaMRaADxSIUtOs             				SL2532				19				SU
aUywEPCs                    				SL2532				20				LB
zUNHfBXdR                   				SL2532				21				MB
GvZMCjkmusYsmSxX            				SL2532				22				UB
K                           				SL2532				23				LB
xUp                         				SL2532				24				MB
lCARnRiCBrna                				SL2533				1				LB
QSPIYn                      				SL2533				2				MB
PIMXNQkBb                   				SL2533				3				UB
xBqhjsRf                    				SL2533				4				LB
FBpkxMsOcFAubXA             				SL2533				5				MB
Eqtqr                       				SL2533				6				UB
YhoB                        				SL2533				7				SL
D                           				SL2533				8				SU
IrontdiPiqIj                				SL2533				9				LB
Ap                          				SL2533				10				MB
MfpiBYThSHLyGd              				SL2533				11				UB
erbzehrocmm                 				SL2533				12				LB
MQ                          				SL2533				13				MB
NvAJaT                      				SL2533				14				UB
xKGfZoco                    				SL2533				15				LB
hbMBSVcrSbp                 				SL2533				16				MB
gagvfOuFESNcc               				SL2533				17				UB
aCvGyP                      				SL2533				18				SL
lvck                        				SL2533				19				SU




PNR Number: 22517_20221101_1_3568_17				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

iT                          				AC3568				17				LB
frjnEVzzHacmUpl             				AC3568				18				UB
wsPOauA                     				AC3569				1				UB
gTvq                        				AC3569				2				SL
FVtPcmU                     				AC3569				3				SU
JoP                         				AC3569				4				LB
lJNIDD                      				AC3569				5				LB
TTJZ                        				AC3569				6				UB
f                           				AC3569				7				UB
rLvY                        				AC3569				8				SL




PNR Number: 22517_20221101_0_2692_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

NPqwjrkYGmK                 				SL2692				1				LB
XWTjqzuzurxKj               				SL2692				2				MB
ob                          				SL2692				3				UB
bTXIlxgBUcE                 				SL2692				4				LB
kI                          				SL2692				5				MB
eyiO                        				SL2692				6				UB
OlhalZ                      				SL2692				7				SL
fIRsOigdkmWjtR              				SL2692				8				SU
IIuD                        				SL2692				9				LB
fCGnXupIMtGIhO              				SL2692				10				MB
thzcZUICQXppVNQ             				SL2692				11				UB
YXPiDykNsxKEyUkZ            				SL2692				12				LB
fnZfHWfmnBoER               				SL2692				13				MB
OhFPWImkGt                  				SL2692				14				UB
w                           				SL2692				15				LB
fkmB                        				SL2692				16				MB
LL                          				SL2692				17				UB
Kt                          				SL2692				18				SL
xpY                         				SL2692				19				SU
Z                           				SL2692				20				LB
wKhs                        				SL2692				21				MB
NPesckQQYiGKI               				SL2692				22				UB
eYxWGsb                     				SL2692				23				LB
ATdgtdMaOjJic               				SL2692				24				MB
FwPRqB                      				SL2693				1				LB
UDaATiqmpUIVg               				SL2693				2				MB
xQAls                       				SL2693				3				UB
igRMTzYezY                  				SL2693				4				LB




PNR Number: 4652_20221101_0_2543_2				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

EIUWzEoE                    				SL2543				2				MB
xle                         				SL2543				3				UB
bJnMiyCqGbbcme              				SL2543				4				LB
dhJVV                       				SL2543				5				MB
dTvEcNzXORgsLsn             				SL2543				6				UB
JaZauKHG                    				SL2543				7				SL
jLgPjFciltrB                				SL2543				8				SU
ucXtwMEhazw                 				SL2543				9				LB
lBpaIfJVKKm                 				SL2543				10				MB
wMqgKyhiSnfq                				SL2543				11				UB
iqYcVkP                     				SL2543				12				LB
JScxCYbTVdqWO               				SL2543				13				MB
MLq                         				SL2543				14				UB
dGYaYgIMWlPnaAJ             				SL2543				15				LB
ZiWWOw                      				SL2543				16				MB
H                           				SL2543				17				UB
UYlub                       				SL2543				18				SL
mQfmtqy                     				SL2543				19				SU
gDzz                        				SL2543				20				LB
nyCkK                       				SL2543				21				MB
PLXP                        				SL2543				22				UB
ZesiDtLol                   				SL2543				23				LB
VedL                        				SL2543				24				MB
VuziPYHoKqEZJKWM            				SL2544				1				LB
gwXfrLGFyLdBJqe             				SL2544				2				MB
PVEWmbh                     				SL2544				3				UB
kkqOhQFffKF                 				SL2544				4				LB
zaH                         				SL2544				5				MB
wrDEhMGHkj                  				SL2544				6				UB
enAyuzD                     				SL2544				7				SL
UZExkzTE                    				SL2544				8				SU
LzFvnUnSHuWqJBQ             				SL2544				9				LB
FVmfMjYY                    				SL2544				10				MB




PNR Number: 4652_20221101_1_3614_7				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

fTRTqVUi                    				AC3614				7				UB
icDxoSDyHYCia               				AC3614				8				SL
qNZI                        				AC3614				9				SU
hH                          				AC3614				10				LB
AXFNzaGGtEkzYnn             				AC3614				11				LB
PdONqpl                     				AC3614				12				UB
IpJhrXxsI                   				AC3614				13				UB
VdBrijGhzWb                 				AC3614				14				SL
x                           				AC3614				15				SU
sBMZevK                     				AC3614				16				LB
FjCUrjCEbD                  				AC3614				17				LB
zmcdnVfdNlgyd               				AC3614				18				UB
BzjWGwyDNlEX                				AC3615				1				UB
INZsoTYMVJcdr               				AC3615				2				SL
EvUjsWLppYRp                				AC3615				3				SU
FnfjmVzQ                    				AC3615				4				LB
bvsh                        				AC3615				5				LB
pCdN                        				AC3615				6				UB
pBZgQcxZSpF                 				AC3615				7				UB
DHXaY                       				AC3615				8				SL
hMJUHPuskP                  				AC3615				9				SU
SZbL                        				AC3615				10				LB
IGJyfp                      				AC3615				11				LB
lpW                         				AC3615				12				UB




PNR Number: 22517_20221101_1_3600_7				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XOkfXGcsKvTGuAyi            				AC3600				7				UB
uudtRpQ                     				AC3600				8				SL
ETsCdRDHjHc                 				AC3600				9				SU
DRxTZcZPnkXK                				AC3600				10				LB




PNR Number: 22517_20221101_1_3613_18				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

NeogZbFUlsxH                				AC3613				18				UB
Im                          				AC3614				1				UB
EBYG                        				AC3614				2				SL
OjGmCpcDFDTpVJ              				AC3614				3				SU
CAnQzq                      				AC3614				4				LB
nbmMDzVZBfX                 				AC3614				5				LB
tjVNJLxlQK                  				AC3614				6				UB
dnQxIqtKb                   				AC3614				7				UB
n                           				AC3614				8				SL
NzcKOURkEJnm                				AC3614				9				SU
ZEK                         				AC3614				10				LB
HUBkQWfBM                   				AC3614				11				LB
rSqPfG                      				AC3614				12				UB
ZPSYAZs                     				AC3614				13				UB
vpn                         				AC3614				14				SL
ls                          				AC3614				15				SU
VZhXmZFSVd                  				AC3614				16				LB
RyUFbLTJ                    				AC3614				17				LB
RGdvDDqcuJN                 				AC3614				18				UB
