PNR Number: 4652_20221101_1_2912_9				Train Number :4652				Date of Journey:2022-11-01

DkK                         				AC3655				7				UB
OVsXJ                       				AC3655				8				SL
yBYAOZctKMbrzyJE            				AC3655				9				SU
XOpTafQbgdpsdyIc            				AC3655				10				LB
lyILcepmurgTz               				AC3655				11				LB
kdLcWqqhJuCLBqyu            				AC3655				12				UB
uv                          				AC3655				13				UB
PmuwnZLQgcKOXP              				AC3655				14				SL
YPvb                        				AC3655				15				SU
oXkQQxPULyeWI               				AC3655				16				LB
ZnpQobqmZ                   				AC3655				17				LB
eTVaQsqVVVyBu               				AC3655				18				UB




PNR Number: 4652_20221101_1_3682_16				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

HZVdhSbaHkhfK               				AC3682				16				LB
NYTDA                       				AC3682				17				LB
SQqNVhJPiDg                 				AC3682				18				UB
rNjiLUDJvb                  				AC3683				1				UB
dgMhQrPzRbgY                				AC3683				2				SL
QAvuKiNBD                   				AC3683				3				SU
TRtUHmine                   				AC3683				4				LB
BvCaNnXMiF                  				AC3683				5				LB
hBiQPnlr                    				AC3683				6				UB
F                           				AC3683				7				UB
FK                          				AC3683				8				SL
dpKZgpaqUWO                 				AC3683				9				SU
HgYjPhdEPYSvoHTU            				AC3683				10				LB
vYDZEHz                     				AC3683				11				LB
xqVPnOJnmwf                 				AC3683				12				UB




PNR Number: 22517_20221101_0_2762_14				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

JqL                         				SL2762				14				UB
dIWYadxcbgS                 				SL2762				15				LB
qihbJVkzU                   				SL2762				16				MB
GWLZNBspxOInFd              				SL2762				17				UB
mEWasySlfpjo                				SL2762				18				SL
KW                          				SL2762				19				SU
mhOipEvR                    				SL2762				20				LB
dGxWDgaD                    				SL2762				21				MB
IaTL                        				SL2762				22				UB
RPnJpUGOgXQQAqh             				SL2762				23				LB
zA                          				SL2762				24				MB
tfFND                       				SL2763				1				LB
ZYavngRtE                   				SL2763				2				MB
ALTJFPdXtgzn                				SL2763				3				UB
sSuAO                       				SL2763				4				LB
KT                          				SL2763				5				MB
kIBCMNiZHtZCtqY             				SL2763				6				UB
gdGsrsXRQG                  				SL2763				7				SL
LfdJkcxvUcmOc               				SL2763				8				SU
lsIoRur                     				SL2763				9				LB
eSRoTJRWixC                 				SL2763				10				MB
Imoig                       				SL2763				11				UB
phSsBCuyfn                  				SL2763				12				LB
x                           				SL2763				13				MB
v                           				SL2763				14				UB
CxMf                        				SL2763				15				LB
ztqPBRApGCh                 				SL2763				16				MB
GUxeN                       				SL2763				17				UB
DlvxIMoSXTkAdk              				SL2763				18				SL
rDHaFbMzXvhylG              				SL2763				19				SU




PNR Number: 22517_20221101_0_2765_14				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

gsAlP                       				SL2765				14				UB
tOSK                        				SL2765				15				LB
kmu                         				SL2765				16				MB
HEmNabD                     				SL2765				17				UB
QEQYlXpO                    				SL2765				18				SL




PNR Number: 4652_20221101_1_3707_13				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

LFTpiaWDDch                 				AC3707				13				UB
NhTlVIwkLC                  				AC3707				14				SL
zIgTXFwK                    				AC3707				15				SU
rpSlqNR                     				AC3707				16				LB
ideFye                      				AC3707				17				LB
rdZU                        				AC3707				18				UB




PNR Number: 22517_20221101_1_3706_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

CdT                         				AC3706				12				UB
chFkmcUGXxaW                				AC3706				13				UB
CzDziSJx                    				AC3706				14				SL
kUK                         				AC3706				15				SU
hiIKO                       				AC3706				16				LB
NgxMDPuFshfJ                				AC3706				17				LB
QZLlDSFGDkCWZm              				AC3706				18				UB
qinDbFtIZJPspS              				AC3707				1				UB
Maj                         				AC3707				2				SL
WRKHtrTqGRZPk               				AC3707				3				SU
lrxTZRUARxWkVMM             				AC3707				4				LB
FTlkQejna                   				AC3707				5				LB
tYYuHgO                     				AC3707				6				UB
vWFlRIWkaAGbVZW             				AC3707				7				UB
hOlTjdkwRLcsvZd             				AC3707				8				SL
q                           				AC3707				9				SU
bkhTM                       				AC3707				10				LB
DpYdyALI                    				AC3707				11				LB
lXsxTFc                     				AC3707				12				UB
SEWpdQyuJjnsKa              				AC3707				13				UB
hdfkotxqVx                  				AC3707				14				SL
aTy                         				AC3707				15				SU




PNR Number: 4652_20221101_1_3744_17				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

cWQlTM                      				AC3744				17				LB
NNYLAlRw                    				AC3744				18				UB
agHLUcRo                    				AC3745				1				UB
mPLGvkjxzoLomEr             				AC3745				2				SL
GvASxOdgmkE                 				AC3745				3				SU
dc                          				AC3745				4				LB
DDf                         				AC3745				5				LB
drIJQSGV                    				AC3745				6				UB
gpfDFnsNEHt                 				AC3745				7				UB
DHdaWriTwuj                 				AC3745				8				SL
uCEYWo                      				AC3745				9				SU
DJJaxfY                     				AC3745				10				LB
zBbsndTYWxgRIyF             				AC3745				11				LB
SO                          				AC3745				12				UB
wkMLxbM                     				AC3745				13				UB
VNrfG                       				AC3745				14				SL
gTLZgtuEB                   				AC3745				15				SU
StgcJr                      				AC3745				16				LB
fcTtxRHCYaFRV               				AC3745				17				LB
OMPfTMR                     				AC3745				18				UB




PNR Number: 4652_20221101_1_3757_18				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

mwHWl                       				AC3757				18				UB
HCvSnsmY                    				AC3758				1				UB
mjDVcQMbMYBErtPK            				AC3758				2				SL
AwoujwacedMOp               				AC3758				3				SU
bGyAQAoevvhtfR              				AC3758				4				LB
qwIpK                       				AC3758				5				LB
RmdKzlrdbmgVPnHP            				AC3758				6				UB
DtGprsOyacIeGRQn            				AC3758				7				UB
iXrOyvaJLz                  				AC3758				8				SL
HhRxRapaexCH                				AC3758				9				SU
yHyRjCiMv                   				AC3758				10				LB
SzD                         				AC3758				11				LB
K                           				AC3758				12				UB
YQT                         				AC3758				13				UB
LmNRknPDEig                 				AC3758				14				SL
TUTtkmOOLg                  				AC3758				15				SU
kTSEGBaAooKfIdh             				AC3758				16				LB
BfxoghlILew                 				AC3758				17				LB
vCftCb                      				AC3758				18				UB
nYMdvqLiOatIuZj             				AC3759				1				UB
ykgvyg                      				AC3759				2				SL
JwNvfdfukhwNNYQR            				AC3759				3				SU
BafGLMAuyiOp                				AC3759				4				LB
qchcz                       				AC3759				5				LB




PNR Number: 22517_20221101_1_3777_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

W                           				AC3777				1				UB
OyikQaHMF                   				AC3777				2				SL
GBRfDLrkdvuOUvoG            				AC3777				3				SU
uIFutZVE                    				AC3777				4				LB
SmJjxkk                     				AC3777				5				LB
USfpfeyZCbkHG               				AC3777				6				UB
RXTWEskJI                   				AC3777				7				UB
HWsklNEso                   				AC3777				8				SL
OByedDNeAXCPmviv            				AC3777				9				SU
gcE                         				AC3777				10				LB




PNR Number: 4652_20221101_0_2663_16				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

skouwpMCnF                  				SL2663				16				MB
HGNZykSDDMnQx               				SL2663				17				UB
ItjtZmxKg                   				SL2663				18				SL
Wr                          				SL2663				19				SU
qn                          				SL2663				20				LB
NPF                         				SL2663				21				MB
d                           				SL2663				22				UB
Pb                          				SL2663				23				LB
HPsmmwMSu                   				SL2663				24				MB
SFOhEWCJfpTnI               				SL2664				1				LB
LiinQtXsfdc                 				SL2664				2				MB
L                           				SL2664				3				UB
LDzIMkPOFpSom               				SL2664				4				LB
NyCRQAQjNwKbOafp            				SL2664				5				MB
ZgKaLWlhc                   				SL2664				6				UB
LlxgiDxlkjUBGPn             				SL2664				7				SL
BDlx                        				SL2664				8				SU
hSgDOha                     				SL2664				9				LB
fxIlSEirtBDix               				SL2664				10				MB
mzvlepjI                    				SL2664				11				UB
lP                          				SL2664				12				LB
KDHqrpjWnUfZX               				SL2664				13				MB
lUNtTyhCMm                  				SL2664				14				UB
iIRKZfKXDrF                 				SL2664				15				LB
YLehw                       				SL2664				16				MB
HjmCnawowpuf                				SL2664				17				UB
iyxUNcVWUoZX                				SL2664				18				SL
TnxStgDAX                   				SL2664				19				SU
uAtAhUrV                    				SL2664				20				LB
ZuwII                       				SL2664				21				MB
qsBkzFsYjsChobI             				SL2664				22				UB
OVfHFoKXcDkUqMiA            				SL2664				23				LB
kY                          				SL2664				24				MB
XaUoll                      				SL2665				1				LB




PNR Number: 4652_20221101_0_2665_2				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

qZ                          				SL2665				2				MB
jGRTIVpPYpRPNe              				SL2665				3				UB
Kc                          				SL2665				4				LB
xrjdpNQYfu                  				SL2665				5				MB
yAWDDuCSKvRGr               				SL2665				6				UB
wCfbbOADOKqocPy             				SL2665				7				SL
rPtwHsNvrIRPHGXk            				SL2665				8				SU
ErCgRSnTMhI                 				SL2665				9				LB
YH                          				SL2665				10				MB
C                           				SL2665				11				UB
THWA                        				SL2665				12				LB
yxooGyBWAV                  				SL2665				13				MB
hsWHMzOe                    				SL2665				14				UB
sZdybtGz                    				SL2665				15				LB
lG                          				SL2665				16				MB
BLw                         				SL2665				17				UB
hh                          				SL2665				18				SL
GZHuDbjOkddvcA              				SL2665				19				SU
JlvYO                       				SL2665				20				LB
gffXBzlmQTB                 				SL2665				21				MB
KJVAsagdsuAmeN              				SL2665				22				UB
T                           				SL2665				23				LB
atWOiZlQhP                  				SL2665				24				MB
RER                         				SL2666				1				LB
RGZSEZw                     				SL2666				2				MB
hcBJiwSSrt                  				SL2666				3				UB
fQjhqc                      				SL2666				4				LB
hfIi                        				SL2666				5				MB
HTgM                        				SL2666				6				UB
vP                          				SL2666				7				SL
khEinSE                     				SL2666				8				SU
a                           				SL2666				9				LB
tXGgoPJQSxFtZhNG            				SL2666				10				MB
KHwVwPUmgMOqyYb             				SL2666				11				UB
BOPn                        				SL2666				12				LB
JxipsEqWIXaaH               				SL2666				13				MB




PNR Number: 4652_20221101_1_3819_12				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

cawBAguoZRVrKhE             				AC3819				12				UB
V                           				AC3819				13				UB
wNJoGYRCqLnab               				AC3819				14				SL
i                           				AC3819				15				SU
ESsLPA                      				AC3819				16				LB
lkLiYy                      				AC3819				17				LB
WpLexGzNEBWN                				AC3819				18				UB




PNR Number: 22517_20221101_0_2855_14				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ZGCMtGtWYh                  				SL2855				14				UB
ZuqPCflMawPxDpX             				SL2855				15				LB
iWqcXS                      				SL2855				16				MB
PJpoYSxkwoeon               				SL2855				17				UB
fWLeOsCSlVS                 				SL2855				18				SL
ocxInoDVDd                  				SL2855				19				SU
CpAgA                       				SL2855				20				LB
sHbSVYDpVoEEXn              				SL2855				21				MB
NZEZHTxeQFjW                				SL2855				22				UB
T                           				SL2855				23				LB
MkgEAYjgDtCXijv             				SL2855				24				MB
apRPDejTufzbABjh            				SL2856				1				LB
opckqNH                     				SL2856				2				MB
KDg                         				SL2856				3				UB
NbTLln                      				SL2856				4				LB
OO                          				SL2856				5				MB
hjTZuJqkg                   				SL2856				6				UB
ndYCeRLBTagUWMr             				SL2856				7				SL
ZTNUkEcQ                    				SL2856				8				SU




PNR Number: 4652_20221101_1_3828_2				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ZYqxiHriKrGMvi              				AC3828				2				SL
MjhJyFgncRyQhG              				AC3828				3				SU
vLLaw                       				AC3828				4				LB
kxeOuhGWIp                  				AC3828				5				LB
ZmsljHTFVzL                 				AC3828				6				UB
jwHYQS                      				AC3828				7				UB
pncANVype                   				AC3828				8				SL
EmqsfdFxlcBbAA              				AC3828				9				SU
ZAcRbzqTJpJXk               				AC3828				10				LB
jYqWjrlR                    				AC3828				11				LB
XkghxCIXidv                 				AC3828				12				UB
dw                          				AC3828				13				UB
xWzUpKGwNYFyX               				AC3828				14				SL
GyFeYPhoAgRWYe              				AC3828				15				SU
XdZHADpiUtr                 				AC3828				16				LB
IhnoUdvDqUZeSIlz            				AC3828				17				LB
keLAbnHltNwKW               				AC3828				18				UB
fPrkw                       				AC3829				1				UB
gTZJFizXiLPhy               				AC3829				2				SL
LYLDe                       				AC3829				3				SU
kLENAt                      				AC3829				4				LB
rTLAtVlPRN                  				AC3829				5				LB
LhWghWiusyH                 				AC3829				6				UB
VlmPcOgFsLoTAahs            				AC3829				7				UB
ADrVHag                     				AC3829				8				SL
uVXThaIdBFPHBMp             				AC3829				9				SU
aFuifKmjnb                  				AC3829				10				LB
yH                          				AC3829				11				LB
z                           				AC3829				12				UB




PNR Number: 22517_20221101_0_2870_23				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

YBqwWbsuaz                  				SL2870				23				LB
ykZRAyxGkgh                 				SL2870				24				MB
GSONbKQwcmm                 				SL2871				1				LB
wnQXxDUrXy                  				SL2871				2				MB
sdbvawVkemK                 				SL2871				3				UB
Bd                          				SL2871				4				LB
GUDwQTu                     				SL2871				5				MB
Crn                         				SL2871				6				UB
ojCwfLjIq                   				SL2871				7				SL
GKspKX                      				SL2871				8				SU
tYQefYBsoMvkOix             				SL2871				9				LB
lFc                         				SL2871				10				MB
RAOMxdlj                    				SL2871				11				UB
cDeMpt                      				SL2871				12				LB




PNR Number: 22517_20221101_0_2871_13				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XzsuTMVDTzgZla              				SL2871				13				MB
f                           				SL2871				14				UB
vn                          				SL2871				15				LB
cWYjyFn                     				SL2871				16				MB
gfmBDsdMO                   				SL2871				17				UB
LKpcU                       				SL2871				18				SL
MAGTMFeuWnk                 				SL2871				19				SU
KBEKtHB                     				SL2871				20				LB
ZKRLQvxLeeroZ               				SL2871				21				MB
I                           				SL2871				22				UB
xURzbXQRr                   				SL2871				23				LB
noqnvBfgPVbyigRo            				SL2871				24				MB
RthbMKtiQHmW                				SL2872				1				LB
xOpgAiAPq                   				SL2872				2				MB
eRHq                        				SL2872				3				UB
yxjqKdcrPOm                 				SL2872				4				LB
GX                          				SL2872				5				MB
WjEDyPOBjmqMyv              				SL2872				6				UB
CGL                         				SL2872				7				SL
ssFfpqme                    				SL2872				8				SU
VaVkX                       				SL2872				9				LB
NcfhvX                      				SL2872				10				MB
kdp                         				SL2872				11				UB
MDqFzubNx                   				SL2872				12				LB




PNR Number: 22517_20221101_0_2873_7				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

txveACahRIpFyv              				SL2873				7				SL
HzVdcMpWpJoXx               				SL2873				8				SU




PNR Number: 22517_20221101_1_3822_9				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

FpMrWu                      				AC3822				9				SU
flAdrQMNnitlNSv             				AC3822				10				LB
oYX                         				AC3822				11				LB
xCRxhibcCFHol               				AC3822				12				UB
ePPZVYNnDzwHtF              				AC3822				13				UB
AbXSTbHLQuZQhccr            				AC3822				14				SL
ItlgYhWSbZq                 				AC3822				15				SU
qJEVrvKe                    				AC3822				16				LB
D                           				AC3822				17				LB
b                           				AC3822				18				UB




PNR Number: 22517_20221101_1_3823_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

KmiH                        				AC3823				1				UB
YdPVCl                      				AC3823				2				SL
Wk                          				AC3823				3				SU
gsODzCVvcCoF                				AC3823				4				LB
J                           				AC3823				5				LB
XTKPwFOnYngKDz              				AC3823				6				UB
KstWTdI                     				AC3823				7				UB
gpBzsiU                     				AC3823				8				SL
ENHqADQpQoTDQ               				AC3823				9				SU
MiR                         				AC3823				10				LB
NFkPUwQpIoyIo               				AC3823				11				LB
K                           				AC3823				12				UB
TAeVsatNL                   				AC3823				13				UB




PNR Number: 4652_20221101_1_3857_18				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

nM                          				AC3857				18				UB
qte                         				AC3858				1				UB
ETzoNeLRaqjPFjY             				AC3858				2				SL
pDx                         				AC3858				3				SU
a                           				AC3858				4				LB
U                           				AC3858				5				LB
HfSL                        				AC3858				6				UB
rjuUn                       				AC3858				7				UB
gSxRfySLhgufIVNf            				AC3858				8				SL
qETqNORAPGpa                				AC3858				9				SU
eEffSBhHXNy                 				AC3858				10				LB
VlbzBZRLNgteuWPB            				AC3858				11				LB
kizCXQmDKXKfmMhK            				AC3858				12				UB
YIMQEV                      				AC3858				13				UB
eLqgiRMTep                  				AC3858				14				SL
yyMPdKzqisYf                				AC3858				15				SU
AsfzbnbQm                   				AC3858				16				LB
QxRZKFftw                   				AC3858				17				LB
hG                          				AC3858				18				UB
ZUhgsH                      				AC3859				1				UB
tipqxmPAl                   				AC3859				2				SL
zvSeGENhPv                  				AC3859				3				SU
ynbHWHmQQSBHB               				AC3859				4				LB
pmdaIhwQCDX                 				AC3859				5				LB
nWwyNs                      				AC3859				6				UB
E                           				AC3859				7				UB
qyVWrkzjWJTSngrf            				AC3859				8				SL
VZvTsWPBMwHPmHgz            				AC3859				9				SU
afJh                        				AC3859				10				LB
rvZmmQMWxuUJwmI             				AC3859				11				LB
OBmwKBqVHCArc               				AC3859				12				UB
ZoEWCBTEMTCe                				AC3859				13				UB
YWOaAHQPoysFUkol            				AC3859				14				SL
efn                         				AC3859				15				SU
SiEDqkuZnf                  				AC3859				16				LB




PNR Number: 22517_20221101_1_3839_3				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ajEMiGoYcSCkIwDq            				AC3839				3				SU
Y                           				AC3839				4				LB
zb                          				AC3839				5				LB
FJJqmpgHDuR                 				AC3839				6				UB
a                           				AC3839				7				UB
adFwfPQmEBkfT               				AC3839				8				SL
uOssxRiiszOFWKyX            				AC3839				9				SU




PNR Number: 22517_20221101_0_2886_13				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

eKzUhoWTPK                  				SL2886				13				MB
bwqfRzFAZtMisxcp            				SL2886				14				UB
TcwZPTAFxaRxFd              				SL2886				15				LB
wyxmlgVrvvcQ                				SL2886				16				MB
ezlqCD                      				SL2886				17				UB
bTypvureB                   				SL2886				18				SL
j                           				SL2886				19				SU
XjXveHeqdVImt               				SL2886				20				LB
VMWpIdVf                    				SL2886				21				MB
DpnbFbwdjTkQH               				SL2886				22				UB
ybAQTOupgrxjTIi             				SL2886				23				LB
xyixmqK                     				SL2886				24				MB
BedApb                      				SL2887				1				LB
eHUtBbhA                    				SL2887				2				MB
iyT                         				SL2887				3				UB
slJaiYLeiCAcwBW             				SL2887				4				LB
TpvoeVsbkZj                 				SL2887				5				MB
dzFekJo                     				SL2887				6				UB
ZHzvaUZbkkWy                				SL2887				7				SL
MfICF                       				SL2887				8				SU
FadAIAA                     				SL2887				9				LB
ZqyGDK                      				SL2887				10				MB
QSAKaej                     				SL2887				11				UB
ILvmGvFZuCadtsb             				SL2887				12				LB
qOXUO                       				SL2887				13				MB
ggrxHIMfYZj                 				SL2887				14				UB
BLjId                       				SL2887				15				LB
jlvGqmSpAsDK                				SL2887				16				MB
nGpTaAAYnuk                 				SL2887				17				UB
lnkvp                       				SL2887				18				SL
JiydQnZtuTrcdax             				SL2887				19				SU
ddpnpZLNc                   				SL2887				20				LB
mrd                         				SL2887				21				MB
zqOyYwBvUpANKx              				SL2887				22				UB
bMdzETzaUVhN                				SL2887				23				LB
DFtwZmBCJuqnO               				SL2887				24				MB
jMwHGBuZ                    				SL2888				1				LB




PNR Number: 22517_20221101_1_3840_9				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

uVNBTL                      				AC3840				9				SU
gyHCueMcMnoI                				AC3840				10				LB
DLVYxJjGkgoYAJs             				AC3840				11				LB
X                           				AC3840				12				UB
CRjETnQwp                   				AC3840				13				UB
LsRoK                       				AC3840				14				SL
hEodkbSZjnkzh               				AC3840				15				SU
UuqozqNGX                   				AC3840				16				LB
PRTGbwMtNXCnqe              				AC3840				17				LB




PNR Number: 22517_20221101_0_2888_17				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

PxARd                       				SL2888				17				UB
BnafhpyBpurMQ               				SL2888				18				SL
wXAdXxBzadkPgmC             				SL2888				19				SU
DFrCRL                      				SL2888				20				LB
YrimPEi                     				SL2888				21				MB
hcNgHV                      				SL2888				22				UB
NuKWBkvs                    				SL2888				23				LB
B                           				SL2888				24				MB
s                           				SL2889				1				LB
DXAnnwpsZZXYM               				SL2889				2				MB
JwqJakOulmobZIM             				SL2889				3				UB
u                           				SL2889				4				LB
gwjFjz                      				SL2889				5				MB
rXYeHVtyVlQqbV              				SL2889				6				UB
rONfBkdxQt                  				SL2889				7				SL
KVsxxQiuGFkb                				SL2889				8				SU
tZxOupe                     				SL2889				9				LB
vc                          				SL2889				10				MB
PTz                         				SL2889				11				UB
KswI                        				SL2889				12				LB
IXUQW                       				SL2889				13				MB




PNR Number: 4652_20221101_0_2708_9				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

QZTzEZPOjOWZnx              				SL2708				9				LB
QBtoHocQY                   				SL2708				10				MB
ehwYNDClqkx                 				SL2708				11				UB
KSnuDV                      				SL2708				12				LB
b                           				SL2708				13				MB
kianFlzjoSTb                				SL2708				14				UB
RWidoMc                     				SL2708				15				LB
aQfxBlUYTpSDEY              				SL2708				16				MB
ODw                         				SL2708				17				UB
UmOYMcCuhjnUO               				SL2708				18				SL
lGvaHPOLXsa                 				SL2708				19				SU
ecXbRQAHZxBL                				SL2708				20				LB
mkOzEBrnKSNgEM              				SL2708				21				MB
uwNMbHxTn                   				SL2708				22				UB
I                           				SL2708				23				LB
S                           				SL2708				24				MB
lwOqaQJbzwHGYhZ             				SL2709				1				LB




PNR Number: 4652_20221101_0_2709_2				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Q                           				SL2709				2				MB
UXRP                        				SL2709				3				UB
MHxCregDkqX                 				SL2709				4				LB
hBYuddsbR                   				SL2709				5				MB
YbU                         				SL2709				6				UB
LqdAQkxGrgVCK               				SL2709				7				SL
PpQBTTddlrrlMZTV            				SL2709				8				SU
DPlsjt                      				SL2709				9				LB
RTJUTZjmCVdIvZcB            				SL2709				10				MB
VfRcMSvoC                   				SL2709				11				UB
EFrrcSQhHL                  				SL2709				12				LB
qGlI                        				SL2709				13				MB
PWR                         				SL2709				14				UB
QzoGmNUkbcSVPv              				SL2709				15				LB




PNR Number: 22517_20221101_1_3862_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

omz                         				AC3862				1				UB
gkgGSXidBzbSqJo             				AC3862				2				SL
RiaSQhO                     				AC3862				3				SU
rfbIBZukkZj                 				AC3862				4				LB
boHFhaDrkUh                 				AC3862				5				LB
ibtnDUggq                   				AC3862				6				UB
tOwiFwsdBKxVi               				AC3862				7				UB
UVqQwxgvt                   				AC3862				8				SL
ddJEuqogbl                  				AC3862				9				SU
Lre                         				AC3862				10				LB
VIxSSRkvpIHAY               				AC3862				11				LB
Qu                          				AC3862				12				UB
IC                          				AC3862				13				UB
Dfhaj                       				AC3862				14				SL
cyVhG                       				AC3862				15				SU
eCPVnCkV                    				AC3862				16				LB
uYQROg                      				AC3862				17				LB
LhBxi                       				AC3862				18				UB
py                          				AC3863				1				UB
ZLJMow                      				AC3863				2				SL
vXAMsVsPybgmz               				AC3863				3				SU
uL                          				AC3863				4				LB
UyF                         				AC3863				5				LB
yePGm                       				AC3863				6				UB
HrLwbQROLFmEwn              				AC3863				7				UB
D                           				AC3863				8				SL
riyzz                       				AC3863				9				SU
gzrVZqdTq                   				AC3863				10				LB
PVtbLfCrznJ                 				AC3863				11				LB
k                           				AC3863				12				UB
FgBmLBkMhlYpFWfg            				AC3863				13				UB
ZsUIezGfDvGPdkvV            				AC3863				14				SL
j                           				AC3863				15				SU
GzCdSMAwryXZLmI             				AC3863				16				LB
WuNy                        				AC3863				17				LB
UKHNnvROeYLS                				AC3863				18				UB
L                           				AC3864				1				UB
CqIzaYsvC                   				AC3864				2				SL
tM                          				AC3864				3				SU




PNR Number: 4652_20221101_1_3895_17				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

rRW                         				AC3895				17				LB
yHvkMHT                     				AC3895				18				UB
IGXqyZWJc                   				AC3896				1				UB
plWyn                       				AC3896				2				SL
GAMxGmAUp                   				AC3896				3				SU
DFmSIrF                     				AC3896				4				LB
sa                          				AC3896				5				LB
TFgIGa                      				AC3896				6				UB
MUuhU                       				AC3896				7				UB
qupNdjLAMLTVzGg             				AC3896				8				SL
qryL                        				AC3896				9				SU
OFsNqGMxMnNHmv              				AC3896				10				LB




PNR Number: 22517_20221101_1_3879_6				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ekzyMKmA                    				AC3879				6				UB
HCGSvZWoVSequJN             				AC3879				7				UB
IgZUBwOU                    				AC3879				8				SL




PNR Number: 22517_20221101_0_2914_9				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

rdfoplqF                    				SL2914				9				LB
JNiyRVcDvooBaPi             				SL2914				10				MB
rAvn                        				SL2914				11				UB
vlLFTw                      				SL2914				12				LB
Rx                          				SL2914				13				MB
nBCHgovoZZMl                				SL2914				14				UB
BezicZH                     				SL2914				15				LB
nlfLxraCDpSh                				SL2914				16				MB
bjujaDhov                   				SL2914				17				UB
RSALzgAQYuSbLl              				SL2914				18				SL
NmAu                        				SL2914				19				SU
seJhbDvmkUeyUJ              				SL2914				20				LB
aMTlhU                      				SL2914				21				MB
lfvEaPGj                    				SL2914				22				UB
sMvvyYZON                   				SL2914				23				LB
bXNlV                       				SL2914				24				MB
wppaYpYEntlSf               				SL2915				1				LB
AnqIWz                      				SL2915				2				MB
rFyoHooDj                   				SL2915				3				UB
PK                          				SL2915				4				LB
ilb                         				SL2915				5				MB
GqqqNTXGjcABkKP             				SL2915				6				UB
PKrzQ                       				SL2915				7				SL
JAGpGlGAAqB                 				SL2915				8				SU
QyVTayvI                    				SL2915				9				LB
bbMdH                       				SL2915				10				MB




PNR Number: 22517_20221101_1_3884_16				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

LeYsLSpTq                   				AC3884				16				LB
SbGrkvc                     				AC3884				17				LB
HdbGNbjm                    				AC3884				18				UB
CualJHf                     				AC3885				1				UB
GiWP                        				AC3885				2				SL
SNGZNrq                     				AC3885				3				SU
zfDSWEB                     				AC3885				4				LB
tEfAIBaW                    				AC3885				5				LB
fyH                         				AC3885				6				UB
DHX                         				AC3885				7				UB
twRjWQWNtUAszqvy            				AC3885				8				SL
JySqGEglxs                  				AC3885				9				SU
RpZazxSkODWH                				AC3885				10				LB
wg                          				AC3885				11				LB
tzcxmU                      				AC3885				12				UB
rPhh                        				AC3885				13				UB
fAfAPKpBbHxQni              				AC3885				14				SL
duVwuuQaXFe                 				AC3885				15				SU
rNNgcGYwxVlb                				AC3885				16				LB
